# A11,A12,tx,A21,A22,ty
1.1025267865581059,-0.126242142706141,-0.31442582193805235,0.1294494855802105,0.8450585387287867,-0.011645274766540314
0.22832823214081224,-1.1298690720440432,-0.3414250771606414,0.8118723665287554,0.25579063235524024,0.027564196343719427
0.705467545589359,-0.8788475432266881,0.3420210345948791,0.621146600818379,0.6977995154074057,0.20020076736109726
1.0227472376562823,-0.4699369161079228,-0.3067943214357709,0.3607426084228845,0.9725729801350149,-0.09967059591965155
1.115274968352933,-0.192311350185118,-0.45404859081279547,0.15950774768576484,0.9947033434474074,0.34207448987892775
0.8834063319411144,0.4732990296181752,0.45293516607689954,-0.47854094687635645,0.7852165097826211,-0.46700057752943147
0.5374906178650639,-0.7471705117821389,0.14085898165988375,0.819580981769191,0.5875262207994314,0.11322095870047644
0.06470264023020669,-0.969406431733576,-0.26950961005159524,1.0194328230965817,0.0607287031832617,0.351100644286807
0.3790059978555387,0.945159919256048,0.2931502181372623,-1.028069635760483,0.42694860587759514,0.10445208549224705
0.36418707828237784,-0.9605071957493931,-0.17706444710756597,0.8051862495559923,0.3297497974743809,0.2876507491038679
0.12949310762670221,-0.827047503843114,0.42209222211725084,1.092131353964395,0.10717219013557186,-0.044355829103628674
0.3388910045228779,0.7975183129048712,-0.12255506495463986,-0.8433661080161806,0.42226744235512237,-0.23156441994005061
0.33195492034047563,-0.8312141164660691,-0.09144145002658255,0.8858421710984357,0.3825364963283589,0.20651571252908396
0.6110757877353582,-0.7466875269496687,-0.28146382110630186,0.8858253768845776,0.6458682320269824,0.371835836395661
0.12917152866200257,-1.1046684199963948,0.06699987592231471,0.8416441727084968,0.13771861366095353,-0.4019027633116621
0.1622211213629125,-1.0069194361419818,-0.2904699062485451,0.9844212912761596,0.20677104469015814,-0.4895416006470694
0.6040299504716968,-0.7606179310383548,0.4320136514640438,0.6449292216339021,0.8451903955279009,0.18664284101799555
0.17383424131827602,0.9521326780554671,0.20759610922932137,-1.0139934039672311,0.18835514129466235,0.17595513178587074
0.8964789149639335,-0.6134658560866749,-0.21192936122343975,0.49699338651534686,0.9378867991198594,0.4566686037650781
0.7858233404661304,-0.3731817001706622,0.26290012733590296,0.4308797417427821,0.9180439176478185,-0.033535503316695636
0.6593228278341414,0.7068416310228348,0.2949311950482718,-0.7703593091650781,0.5374544623087213,-0.046761455731604284
0.34119284916949827,-0.9347611665003084,0.4061018537151201,0.8836634159636626,0.423996630377775,-0.28679784704563893
0.8116478519525786,0.28595008647183207,0.1379110621105808,-0.273274322561128,0.8173539789658997,0.10356165317144905
0.7852009261228824,0.7901358271257504,0.13689372677978484,-0.7391374604062071,0.8127610404096088,-0.031142856992181445
0.08960063926228397,-0.8404368825556521,0.401206088398277,0.8726384677905704,0.07540007388658952,0.006776969963069979
0.7705766502356809,-0.4467047935998683,-0.022789038405878315,0.5815028735629699,0.9671830353822666,0.28654353397756493
0.7240821154602217,0.5173393163750956,0.3698333904943858,-0.5352432617192603,1.0095884616555848,0.444367651421928
0.6369748240400199,-0.6978152547017008,-0.05322935772471449,0.7378265963450105,0.7894196622379676,0.033873644982168494
0.03384022700038372,-1.1151676912345685,0.4943502044413798,1.1511817737631012,0.03237810227463426,-0.3414784023761852
0.8425995006461573,0.1813833357518715,-0.09384197232263214,-0.2377926158243751,0.8254760277282754,-0.19162284310708533
0.3557687971457077,-0.9075853796425513,-0.4497385094849857,1.1443735143733988,0.3185091309928663,0.35193988186398883
0.8143520189147173,-0.29790430976522353,0.26542027431022597,0.2975636893082123,1.0627766449899225,-0.12882419039296467
0.465524848388776,0.8442855878535894,0.14059824529783937,-0.8717122572502495,0.4717139682659555,-0.15577047890456464
0.9666474680660092,-0.15377332565390148,-0.44224708221708886,0.14753443443319914,1.0874005034415928,0.17443769955208022
1.109386163260078,-0.1947501575058912,0.4862594269802455,0.190672253204422,1.1540443647192027,0.015218122996432326
1.1082350090573037,0.06911741483487391,-0.08182499011726929,-0.056176628989619976,0.9570524244566884,0.43463801921694234
0.13997726986511227,1.043754186265875,-0.2863535029540035,-0.8030220914843815,0.1771206657682248,-0.06911775036336865
0.8728764688274143,0.09078552569356899,-0.02139484849579454,-0.10160495852355947,1.1251832461036195,-0.2335680546021205
0.43701778873264213,0.9253285449665943,0.1216586987948457,-0.7548984724837955,0.4297858590026751,0.12394292807247431
0.5165596289445593,0.6459486184324104,-0.1388155080429574,-0.807592802523912,0.6111138480663842,-0.012348045205548108
0.7342773236622805,-0.7915169964558664,0.21728060222963663,0.7161573166981724,0.6681736420510583,-0.22262000639701185
0.8507638659281279,-0.46145778314362657,0.28151486939232384,0.38371784412345294,0.7672908057955155,0.0558627725183668
0.8013449530635266,0.38340157922342777,-0.3530853568261475,-0.40883286974558325,0.8704511472741457,-0.19581992534672854
0.2772791161004015,1.0002428271764465,0.18734432962918846,-1.0155234982566756,0.3527254932310363,-0.06183922575280876
0.0882973181466227,1.0832399638506598,-0.03788348903488048,-0.9414615056015795,0.06719747079162658,-0.23900243226777085
0.5923534703345297,-0.6651050801156274,-0.14518524696623836,0.8791966686272521,0.5593140401603326,-0.30609628503820396
0.9199494689542348,0.1788040298025507,-0.08371981165934206,-0.1724223404032256,1.1582071574177075,0.4200864125128638
0.32398420841751013,0.9910841026450011,-0.43719769747954906,-1.0092441563174537,0.29730850668669634,0.44917802840994236
0.8577817161909298,-0.4922725116240622,-0.490539548395202,0.504550526676517,1.0354020489833657,-0.4620708582302264
1.1550786055797928,-0.19219881446239612,-0.35411307355647004,0.2119541315120331,0.9384491359989818,0.3640676539078209
0.3087550883356358,-0.9154934608684934,-0.11682876648312812,1.02531717414544,0.37126456080529197,0.2389982766810742
0.2541987841602446,0.8088617946378662,0.03352378975975867,-1.0869498311820625,0.27760414943787737,-0.4426766771743854
0.4422520576901984,1.0424696263867468,-0.24898068042778299,-0.7924638187767373,0.38837930234381013,-0.41336307800092253
0.601818335841194,0.6694796214577013,0.3644720109056452,-0.8570474723748449,0.5771825567498143,0.14484183860193067
0.9111876079774005,0.15523767545970357,-0.48612444853037573,-0.15227639107435068,1.0991375970887658,0.15877090908012426
0.5095213152504442,-0.9649038794292394,0.052288229797485264,1.0432917039357943,0.5494310263707565,-0.39770292819255704
0.6483236577222099,-0.7938262538465668,0.23296059683994308,0.5775586908332057,0.5968143789284681,-0.4501931794076066
0.3819409332136058,0.9237813505534592,0.49536910755008445,-0.8633572512401,0.41722669435654125,-0.1764586722415301
0.4909706315793815,-0.8661069736773476,-0.19997551499121846,0.8688932892628177,0.4595403380889682,0.396978958267171
0.35460067717337884,-0.8474405998650205,-0.030063377369770605,1.05458622204754,0.3812682751560454,-0.15491522504567556
0.1411880834875345,-1.071581891817121,-0.33268986864263694,0.9499557785100093,0.15295419406376773,0.14774424026980948
0.9152592520200673,0.3406232713743372,-0.2888661340042069,-0.3260925115518876,0.7653868656325931,-0.36882103942891176
0.7647342279054433,-0.6343900639099043,0.14043182092428497,0.6139411603558279,0.7343268900510417,-0.04303836704157471
0.7362121259176069,-0.7486610887652396,0.2553187006883054,0.581728569172998,0.6308127662359658,-0.12769128321423961
0.14567175660584103,0.8272358071001047,-0.47897472965964494,-0.8987048270763772,0.1559614926430645,0.15716986195934124
0.7642485270954008,0.3773409713701192,0.19364574251754185,-0.3733783954620993,0.8136548433708384,-0.4045483507586687
0.022789655248811404,1.164404111711464,0.2111595051886519,-0.8206325802863943,0.024111233717584862,0.14056852970222933
0.8572005905841726,0.49948151100744625,-0.26016854188426775,-0.4089156926872717,0.9013790815436621,0.11627680492105785
0.839917694279428,0.06194847430598342,-0.36650181746088983,-0.061158108854019164,0.856307808588111,-0.2996994302738082
0.46272054976701266,-1.0181500928481588,0.44503891854872035,0.7447746495588731,0.39223517552735393,-0.4092632054586276
0.2145714372264769,-1.0532689509643316,-0.027933754608423622,1.0268310377613037,0.2223114753174203,0.013097758688853656
0.11831868469273271,0.8733698523505724,0.4882568071954042,-0.8018653520839214,0.13476427573978556,0.4212983587611723
0.5138493596064776,0.7585906876742983,-0.4496039940440504,-0.7922805282907392,0.6374141626837428,0.2190061328224352
0.38574487851695305,-0.7894859990539663,-0.2282808738204649,0.9461641648056246,0.29800266331873315,-0.4529196752266287
0.574833806738375,0.8776383707845676,-0.24726652051702713,-1.0334815601861675,0.42236902382483416,-0.13060941424668326
0.3551609598931177,-1.0406031849112714,0.03818178587210386,1.0559376465444288,0.40767972023196875,0.23634660202497182
0.09721635745842476,-1.137919855717446,-0.35607551542899907,0.9095786484530163,0.10359815245615518,0.2654428174052915
0.007897300717517014,1.011147309181839,-0.3388426244959879,-0.9089979615158393,0.0067936622403162,0.3189440936963258
0.4246838547283462,-0.7677593069813681,-0.19731841505236192,0.6956566165592333,0.5413547476170432,-0.34109371636277996
0.9678284147393729,0.23326149729943516,-0.4157804589871855,-0.21992774340508783,1.1453229473294593,-0.19543779857092447
0.815194958230363,0.7969212902003415,-0.10597702763614614,-0.7323033344493858,0.6783049575905638,0.29556034148319044
0.8580123504447137,0.49473502987020385,0.3918403183703485,-0.4702580887656328,0.8939059873474103,-0.25595226614191013
0.5462248187752587,-1.0082176134184229,0.4435256022902049,0.7098746478935597,0.42355854302143936,-0.23058980271264629
0.7004112605515099,-0.5312841084636604,0.10662579628193636,0.5163320812316262,0.9295872770134509,0.3103988082481294
0.26245714268166753,-1.1310519764100417,0.04398510109674714,0.9496060891868864,0.23342082662111951,-0.47149828302545904
0.8400861409475657,-0.7602825123909007,-0.19582545624065928,0.616463578114721,0.8749222398723482,-0.4607618450904395
0.12637929355616964,-0.9785377074345006,-0.11632546071035577,1.1818454637367,0.13038324724800826,0.2988598881292479
0.831632146190522,0.732740984579228,-0.1279672455000237,-0.8073401670207409,0.6573513094141652,-0.057910881237107525
0.9108429266529957,0.5442132261761173,0.12765750456982494,-0.45509484243850423,0.819416818019724,-0.24778801857933053
0.6116757693629957,0.7179609153609694,-0.17285338704883113,-0.9316298287146785,0.48187663154579097,0.3024785869441555
0.11605905176804888,0.7939849899298274,0.05690432719552163,-1.076797831395704,0.10259444788773785,-0.41411375638826653
0.898280579520743,0.4475554830148007,-0.394396557159266,-0.40902764664499475,0.7490455757301305,-0.17519734537410114
1.0895793173329726,0.23617841531795594,0.051564304476106826,-0.2399570558499141,0.9599774104874608,0.14972080069256433
0.9231445986446088,-0.2493751730113268,-0.47383612845121337,0.2522761017819611,1.150927130018435,0.20757285659883162
1.087760137405433,0.06535361612823778,0.3446912353033822,-0.05596063966132837,1.0731380999389304,-0.37964944358583863
0.3044647208493803,0.826780182200033,0.401463338358085,-0.7954038952704332,0.2645397754810143,-0.07741685379272789
0.7439152130221459,-0.42093115719218965,-0.4690602916436477,0.5887808059823733,0.8616049576388344,-0.4585336355278419
0.9562648161707055,-0.5735204236178656,0.40439439525683074,0.5813034335204242,0.6906951569088529,-0.015065468162004492
0.9687825573117651,0.30745988633662624,-0.0051314215779698635,-0.28678588349491885,0.9272945684323971,-0.34598986065263504
0.9694679933849152,0.6683573475932132,-0.23482852905169704,-0.618601426841369,0.9909398385017969,0.1983518490864623
0.9560113821421695,0.45670077264688,-0.009234165305197162,-0.48169368914406935,0.939267288115803,-0.4528666537424505
0.752751882248104,-0.6864650346799552,-0.3844359733035101,0.5964663478667903,0.8182370333403773,0.374696571751596
1.0783399530503301,0.3417426669688141,-0.3611734602279205,-0.42853528562787435,0.8712688550070298,-0.3755165784854603
0.7068740853139548,0.6331221855036555,0.17037364298043567,-0.5716826826574654,0.68330054049854,-0.007523425013928109
0.8173554253170942,-0.2868746158848482,0.20119921377782268,0.3728897241459884,1.131801642073372,0.02831921282293537
0.7090431298608959,0.38727888111752967,-0.20109124605195994,-0.44219993524031265,0.7142800045553102,-0.18182618424395658
0.669263623819731,-0.8323689123355846,-0.10675456350975965,0.8076944558043921,0.5623609946491781,0.19157973809015616
0.9509235545647529,-0.018692048946618734,0.15326572870638877,0.021075552414981463,1.0951344163003123,-0.10338345572752239
0.05789747986468808,0.9960099515049254,-0.27878672017698214,-0.9862555494079649,0.059724881694983536,0.31189115232559184
0.5341756396285391,0.9726936560893888,0.4822266755430781,-0.94548726593311,0.5252629553965787,-0.3252239920466249
1.0059121783020222,0.23920501610609007,-0.400849687182137,-0.25641022358849647,1.0578854584589157,0.4714037588321802
0.5890325048478469,0.8354023389423533,0.15046650467060574,-0.8882615916122295,0.4697779347416928,-0.06839532996218256
0.8374618044727873,0.4223147550925708,-0.4697940497725368,-0.5208143179129201,0.7977248975574517,0.2229284243980172
0.8005153489579456,0.29363144977537026,-0.005578556353617814,-0.22712050040761514,1.0194190205648541,0.10642963290592011
0.7068929440445237,-0.8126566739263009,0.4154722321564509,0.6533371125012377,0.479812850427066,0.4445125366662829
0.6671512332131538,0.7010844236648377,0.1257619100421543,-0.7618952358646484,0.7226349640937472,-0.007522788772240996
0.623337045394298,-0.9806506383119505,-0.23491803174522052,0.7019103847730851,0.6095195126296202,0.27917719003296826
0.9438843932275356,0.08301711675230646,0.3892961115510294,-0.09094992200204981,0.8689753209851425,0.2951261108794183
0.13899670267561157,-1.093993649569716,-0.21819847276924242,1.060737988186536,0.17066607114570337,-0.23948131506665427
0.3186108728288451,-0.9492137851349153,-0.11302610584305517,0.8139081075944409,0.4183690858661773,0.027858992781688352
0.8459540038763663,-0.04627738258871076,-0.0883256414070751,0.05101307067194419,1.140851057945747,0.2744973984148046
0.18170482100662627,-0.7931455016975573,0.2681271167271807,1.1744329985474382,0.2006998886191178,-0.15890273454185766
0.9305646539433831,0.39169598420219875,0.4661820341037517,-0.32855996209807553,0.9699925492743805,-0.09778868651494699
1.0862625720419443,0.19632720865399475,-0.2003206707110381,-0.1450802462086058,0.9795232028344124,-0.32453411573736746
0.5585375307807658,-0.9314214962438097,-0.41628220010772454,0.8783442235669792,0.48733988438593134,0.10422526158346512
0.059174955388864504,1.1872642405274574,0.33566143086877254,-1.0537094049889182,0.05051103475675225,0.10483606258897826
0.7341554793870185,0.44148181829188304,-0.3262621031610159,-0.5847046697999309,0.7994421457580521,0.29686449447826246
0.42338532448153826,-0.7868902126056144,-0.02468453383365643,0.8117198498575172,0.4328072901191867,0.29390537375488446
0.4589935573183947,-0.9566327404489704,-0.2173781258647267,0.887442201568622,0.40646336791378446,-0.3468309457201294
0.6338153404863831,-0.6215699020332898,0.48365833893730736,0.6747118937671439,0.6156760063146169,0.06051829381794627
0.5184012046459391,-0.8773614125048168,0.2313759890529048,0.9181379188897171,0.6860365729158742,0.31678148048716115
0.8931160237770359,-0.7580085103194377,-0.1634136172592765,0.7424242628194835,0.7741586879985052,0.1494682975568541
0.9989369704715868,-0.3726917215213238,-0.47768800157309754,0.3960029565257583,0.9831843545678499,0.3466632001114798
0.6801522827654527,0.5751558584478268,-0.3315145989299366,-0.5165787610696714,0.6567021284063844,-0.13450353268723592
0.3024139415346243,-1.0702696073169442,0.40352560522562575,1.114958271153771,0.40358629793546447,0.26011566026754285
0.8574819299004621,-0.07026082032584854,-0.11820047215323981,0.09499504416754993,0.8821311231494625,0.27813199677081457
0.33009314806511175,-1.0281597947982315,0.07619301015576685,0.9512537990069794,0.4230337266927759,0.08527137151580355
0.3548666082643915,-1.0780491122221747,-0.19686435878508235,0.7773310263635609,0.3507194145761749,-0.47323648090452
0.5065684264141831,-0.9414583290949121,-0.3465442843886818,0.7192565857609445,0.6699126162150691,0.17407441798085865
0.5732807348437126,-0.6698810932612701,0.45832380994351396,0.8581414457266024,0.6040353699839585,-0.31605212890073375
0.7990627357708187,-0.16008088208961593,0.20016886309981485,0.1643581854426842,1.1470284522245906,-0.021483254347818836
0.7760982853341707,-0.5526782247946274,0.04953315585921503,0.5720230007526171,0.8172236863866029,0.42554953535740525
0.4426598186999993,-1.0139710200782242,0.2646536550460792,0.8417670501884952,0.3795342623180964,-0.29471726599142944
0.12538951652447683,1.0851110768699743,-0.2781260291233848,-0.9710200089274692,0.15272387793391334,-0.00041396051065833994
1.022391069757768,0.0386018434925296,-0.3675945770023916,-0.03772819908153715,1.1509598851962868,-0.06214468450807231
0.6045184563043999,0.9346236274136115,-0.1455149601078266,-0.9034108982070341,0.5769734953545724,0.298337522099704
0.6181622013058472,-0.9661711806416622,-0.1614577830792152,0.7564275874883547,0.618443610726412,0.06938338446057268
0.49731423097041916,-0.815679370472744,-0.3957953579023993,0.6842593227562601,0.45654533519476714,-0.10201149669190934
0.09971527490076773,-1.073057363327062,-0.05216771311592938,1.1857627121794605,0.08974773530446681,-0.22189835607614627
0.818800471366293,-0.772347194987748,-0.4403251008859993,0.6682180043640816,0.8203983626954586,0.11728744307421235
0.8029228108564364,-0.4513802741666273,-0.4243055588568241,0.527252362960117,0.9495349450700099,0.39225602907175383
0.8895721724813663,-0.541540505788155,-0.03834756735523903,0.556837074567539,0.6962115815728631,-0.4198470744947249
0.2131032031126998,-0.8786369059648899,0.40589620992746034,0.8676507293526067,0.1824357569924121,0.365936100781475
0.6228180399970157,0.7056930485266878,-0.2523171965283678,-0.7245519597745577,0.6067043173115896,-0.12257654374602622
0.4362331137578168,-0.9976352620236649,0.06979221729236007,0.8558821536519966,0.44224611399425307,-0.0032213746118512354
1.0375700339924898,-0.25991176990167963,-0.016296974712224688,0.2063096761647861,0.9592926378751117,-0.35206431215769907
0.7075367058298907,-0.5480174011420277,-0.28506358661793385,0.5441183321062816,0.8669399796641079,0.1945021313288786
0.8437267982153824,0.5953040854949283,0.407153523777696,-0.5182835481263008,0.9000350425241455,-0.45488829633146666
0.7426636242376081,0.6525206686075873,-0.3332581981936765,-0.6719708758833881,0.6156695358714038,0.4340366869651131
0.42832796278936264,1.0447479715913002,-0.08049647466813847,-0.8846330434307922,0.47110681927261305,-0.11439859901592397
0.577558424477171,1.034880227054671,-0.03449052948769327,-0.8243613307213847,0.5134483848673165,0.11388423868187347
1.0742457069087759,-0.08856158662692105,0.03974659138827663,0.08744244024821635,0.9190319361307595,0.421909025673342
0.5608234889001609,0.6570669745764601,-0.48265251364293893,-0.6805082723183676,0.6325670450976452,-0.12519411286621862
0.028617774637957012,-0.8562381168192156,-0.1421603088565968,1.1922179315310457,0.03297950928298323,-0.04729775699022509
0.01982434041471262,1.1471996766453547,-0.1448263131708648,-1.0522440165631701,0.021826545710988503,-0.34082195080312283
1.0253441897836368,0.152943064797383,-0.3588559387093839,-0.12384956762655513,1.0729376357012845,0.09430670338483482
0.6819085159908128,-0.6580556054241705,0.4451092781161363,0.5151582187762354,0.8579286936962945,-0.3975480826985258
1.0581294801006083,0.17268559082235907,0.4980770692640305,-0.1649799930858366,1.1521820829781007,0.3099695248833313
0.3028435832721044,0.8206101706427353,0.30483013769725453,-0.7985300289810287,0.3020725612947852,-0.40110958116307094
0.9867816707563553,-0.36455686612308436,-0.4445890292346546,0.5088275194476929,0.9191680953279784,-0.20716526200383312
0.9765326966386635,0.26632300756153127,-0.14179628152830148,-0.25587970543311056,1.0490012901492338,0.1602103115411425
0.4631700475386845,0.8251742606663747,0.10194592309420236,-0.8260290751912895,0.43464347532127817,0.2335203154924056
0.2438692385025203,-1.1143786513791158,-0.24212068295034161,0.9698039226494147,0.22619501362474514,-0.41847621485975617
0.0329539507421773,1.14130735026539,-0.49846846447986426,-1.1882764127628198,0.02469465175604696,-0.027180570661999748
0.940089832732474,-0.602610859494214,0.2742674572687128,0.5759299789308296,0.7482235190244355,0.17961434043443103
0.45114949758506007,-0.773872580510686,0.3327915594496639,0.9125495377331612,0.3801709708977301,0.013982568879778223
0.8476809142225549,0.6313412039199294,-0.1127616385957958,-0.7337972420095106,0.822005437891625,0.016484209233512792
1.1593110447275365,0.1182514470812297,0.46345659076700707,-0.12450415869798431,1.0512879950491356,0.01730912688644204
0.512563871567522,1.0633609698381545,0.3535908378569673,-0.8955018798620114,0.4643286531473382,-0.31598456015845333
0.7197347773267848,0.42641754475843807,-0.015410219359656807,-0.5526387262470798,0.9784218472259909,0.47670704326350977
0.42143782785175493,-0.9250823066886489,-0.37386284764410194,1.1014029913834749,0.38337603722079594,0.31852825610078583
0.7526146958700181,-0.4299100755127897,-0.09929228226019404,0.4631605455323341,0.7216185852799346,-0.16434461116396915
0.13893571577217334,1.153325322607102,0.4311565236598086,-1.156800926698324,0.1695235028576522,0.09488763824372781
0.2818586819211731,-0.9147677577724972,-0.20690563179004617,1.1333380090895318,0.31307544125231923,-0.24348804810358582
0.422157076244961,-1.0907310937786399,-0.25244286462335475,0.9980719761493309,0.34682018646147245,-0.11734444222836882
0.2840418680458922,-0.8044750135607448,-0.24669676849770383,0.9122458910110997,0.38352549310782735,0.4618788127782393
0.465951430693003,1.03056868173489,0.015366782840656734,-1.036449700035491,0.43377367506240816,0.120060926453043
0.14768971253731517,0.9864733115990696,0.48163649793845265,-0.9573363085202308,0.1391758349881786,0.423829107167187
0.39179995901018183,0.7747113961356268,-0.38877619280312614,-0.7968635132075664,0.3585112617324731,-0.1720345373981954
0.8491364491839104,0.17255515016890047,0.4778539665292926,-0.20584348901414704,0.8151913706407108,0.32347226652310523
0.6917904562085418,-0.5579894013928783,-0.14814844542427907,0.6385055795033724,0.8741450571381616,0.46469713507380417
0.5919408842158773,0.9861644036667232,-0.4169631551504883,-0.9136801233244208,0.4681090450920993,0.10309180115053596
0.8912374712307666,-0.3102730090872187,0.397404043314198,0.3212137731261572,0.9954231614517249,-0.47919027495626976
1.011598580484076,-0.3491168196771563,-0.44062429818554916,0.3600365806419964,0.9758219822805548,0.11006887672878318
0.722825071043765,0.6956157336052282,0.29770517914109706,-0.8881593130121054,0.6939084038780621,-0.26011920600740845
0.6016694011695193,-0.6040672530420893,-0.4281994796289944,0.8075393004338587,0.7799176920017663,-0.3812532902170307
0.05163358550929507,1.016131739294796,0.21320727756945157,-1.0834530173048962,0.05981689092116883,-0.3893201747468614
0.6486543771150303,0.6271027855591962,-0.23581216209115619,-0.6793912801403285,0.8329933569726302,-0.017161529845926227
0.015315928653735125,-1.0652586217956046,0.4842964404849688,0.9167062946465282,0.014703076690538918,0.20466588373853145
0.6632304651785362,-0.6849337848893104,0.1787465814875453,0.6909685160614423,0.671321574650801,0.04717352881865966
0.35745703302035775,0.7851998117670004,-0.15272459931997884,-0.8195545851072243,0.39719119101689737,-0.25686549948978554
1.0457371268708948,-0.1681600174524047,0.026138092807261315,0.14224623303052988,0.942245741366177,0.40763820245302307
0.7349788267744809,0.33022530667852207,0.3463212163264767,-0.38748298988726015,0.7845780011551645,-0.1703205556477948
1.0459541901623461,-0.035658715707341984,-0.18720604113634087,0.03931377798444484,1.0615796214294246,0.4898813368481466
0.8931496278906828,-0.1769161816375531,0.14482758838399967,0.21741269416791295,0.7876332599965231,-0.1277805379328819
0.876275897455452,0.5724651703325824,-0.1936391194136714,-0.6512155664818815,0.8413421683795687,0.38985635507647365
0.854582396634348,-0.680804920657664,-0.0705855725989124,0.5791087528874167,0.8005894021329857,-0.10808944203038506
0.9076392572436294,0.5369263618814869,0.47096573344789694,-0.47763434115353004,0.7937815262761789,0.25385775545578004
0.944187134518094,-0.04527885203722269,-0.19837232319752263,0.04578560267148151,0.9491101348727593,-0.421364044569434
1.0503698265150359,0.36496393622339385,-0.22734775975012989,-0.40001370396207475,0.9012279296154855,0.4095353864376501
0.42416569368173324,-0.8458511228112323,-0.20199325795820167,1.001583953312729,0.3835264510996257,0.11685096554680885
0.7561971825294711,0.7274384427354024,0.22487614558850821,-0.7515640086297005,0.680862401166711,-0.15495263702065465
0.09859189767107975,1.034784691842222,-0.3250512295824348,-0.9659895968855658,0.12273210846464407,-0.284281859652764
0.4660908226553826,-0.8677032438216273,-0.3371680201644047,0.8734739769070871,0.5371378819410486,0.20645306453889456
0.053822958843014586,1.0449246890944641,-0.34989031991900765,-0.9442823782679292,0.050275441517910864,-0.10352179818671381
1.1289186387607473,-0.03174870731029181,0.2851895080597505,0.03175891344044193,0.9902952601725514,-0.42435586053047025
0.034789267253714395,1.0528388314057606,0.33025199655249937,-1.1615758125094355,0.03534768222973988,-0.24361601486171325
0.4328227816995621,-0.8709187317416313,-0.0801296823445884,0.7106540554098963,0.4777327664958743,-0.4653453530076822
1.034957907243775,0.37026353324789774,0.1922639075776198,-0.45282617862791646,0.9445034720716374,0.41208303021562387
0.9888034937167683,-0.36011231409524325,0.3704734535163653,0.3881999824114132,0.8836404727624588,0.28384212420038424
0.9921600565368527,-0.6410952054308533,0.3507622056970905,0.546308598747503,0.9751311389580356,0.0468888271608795
0.8364509122874872,-0.21085703109297146,0.49065728422694077,0.2307269629032584,0.945703656572006,-0.22942842101104555
0.5746172979317387,-0.6100900662844773,-0.256248068847155,0.7799243687871787,0.619133642560772,0.249887383603288
0.9552216968599428,-0.1639244453160902,0.37180285337362695,0.14773031066647907,1.0739505519141694,0.4705731290560541
0.7668214475408173,-0.5536981687114879,0.4154747844123329,0.5162754933399761,0.8278694911926896,-0.41182285494073345
0.46835163348023157,0.7315577958569065,0.4639604608469542,-0.8682874873367522,0.3717715138518845,-0.4974229776961271
