# A11,A12,tx,A21,A22,ty
-0.502861,-0.908801,-0.015067,0.700824,-0.494200,-0.033309,-0.164676,0.159199
-0.958229,-0.199881,-0.020855,0.251611,-0.946011,-0.016029,0.034193,-0.045325
0.106472,-0.855641,-0.023627,0.820752,-0.041659,0.051959,-0.037472,-0.178907
0.515626,-0.792450,0.006362,0.905131,0.534676,-0.035633,0.065868,-0.008622
0.038406,-0.815926,-0.034928,0.837165,-0.123453,0.004621,-0.129387,-0.121582
0.155871,-0.894958,-0.020570,0.776549,0.080961,0.059578,-0.205117,0.006319
0.896010,-0.450296,-0.003382,0.555434,0.661147,0.042145,0.040599,-0.108200
-0.220271,-1.122992,0.009819,1.087734,-0.114750,-0.006475,0.110231,0.120664
-0.848379,-0.214482,0.036534,0.235531,-0.746665,-0.107891,-0.107345,-0.035180
-0.168842,-0.957974,-0.071563,0.930258,-0.265188,-0.002747,-0.030605,-0.005359
-0.727666,-0.649071,0.028482,0.643504,-0.662065,0.106265,0.074262,-0.143112
0.570578,-1.033771,0.087925,0.864933,0.685399,-0.002251,0.062229,0.068268
1.127347,-0.246782,-0.095009,0.287610,0.982360,-0.005808,0.050290,-0.024543
0.679895,-0.896150,-0.124750,0.858920,0.834799,-0.021303,-0.075430,0.299699
0.927143,-0.466767,-0.040455,0.524776,1.066980,-0.102448,0.077964,0.000537
-0.599838,-0.751382,-0.003909,0.830521,-0.667498,0.096929,0.027846,-0.096108
-0.866200,-0.614995,-0.043674,0.614612,-0.711556,-0.068299,0.021855,0.070679
-1.079176,-0.146287,0.053694,0.020495,-1.242583,0.037732,-0.058707,0.158125
-0.324991,-0.764108,-0.076323,0.710990,-0.333244,-0.023053,-0.149748,-0.046353
-0.022773,-1.097590,0.044681,1.074404,0.120836,-0.079660,0.059246,0.029274
-1.178163,-0.105731,0.025949,0.109878,-1.026695,-0.016070,0.198305,-0.030126
0.656447,-0.789131,0.041188,0.977089,0.566016,-0.026088,0.198083,-0.132167
-0.556680,-0.827528,-0.061096,0.814385,-0.666678,-0.071558,-0.077747,0.126003
-1.146997,-0.294604,0.065817,0.201617,-1.101203,-0.035372,0.052863,0.199568
1.135389,-0.143912,-0.095520,0.334847,1.259188,-0.002739,0.035103,0.307988
0.905720,-0.397278,-0.010331,0.504693,0.871814,-0.018055,0.055099,-0.058175
0.005270,-1.151530,0.080264,1.238033,0.006658,0.041752,0.200450,0.054360
-0.642203,-0.894776,0.022141,0.699419,-0.631474,0.028116,0.007696,0.041319
0.050892,-0.759369,-0.060698,0.690562,-0.134417,0.084454,-0.193096,-0.128953
-0.305748,-0.813486,0.006564,0.878144,-0.343007,-0.036096,-0.023113,-0.053565
-0.197310,-0.837291,-0.072021,0.732288,-0.244806,0.047178,-0.114264,-0.016567
-0.620180,-1.057573,0.054316,0.831622,-0.571105,-0.000062,-0.006728,0.230986
-0.924220,-0.765475,-0.021444,0.803159,-0.820226,-0.007186,0.163175,0.107852
-0.607403,-0.336834,-0.077405,0.500428,-0.701687,-0.012190,-0.070076,-0.234013
-0.788188,-0.457203,-0.056052,0.437233,-0.957774,0.102703,0.003713,0.007912
0.616791,-0.907087,0.025623,0.713616,0.647138,0.097374,-0.046304,0.070100
-0.668115,-0.535874,0.054172,0.569081,-0.680364,0.000883,-0.076479,-0.124991
-0.955254,-0.189114,-0.042882,0.039920,-1.095948,0.023791,0.103745,0.061098
-0.600891,-0.546324,-0.030156,0.578359,-0.676342,-0.024837,-0.075508,-0.020198
0.594550,-1.140017,-0.070834,0.851072,0.808547,-0.052772,-0.085669,0.303752
0.075548,-0.964823,0.084249,1.145405,0.262424,-0.052218,0.165314,-0.023921
0.845713,-0.343320,0.057192,0.389445,1.038947,-0.052983,-0.036821,0.046649
0.236059,-1.041792,0.010272,0.832377,0.126890,0.063259,-0.052568,-0.017762
-0.402887,-1.138338,0.047198,1.171893,-0.317368,0.089473,0.204294,0.061783
0.846204,-0.150755,0.057454,-0.030981,0.782624,0.073259,-0.040696,-0.184428
-0.324456,-0.875750,-0.010938,0.898387,-0.263849,-0.081694,-0.149564,0.053362
0.754551,-0.406048,-0.006546,0.252495,0.803975,0.046935,-0.234652,0.019438
0.893162,-0.509451,0.050455,0.604786,1.014989,-0.078935,0.109713,0.089852
-0.739503,-0.237910,-0.078684,0.350576,-0.796054,-0.075125,-0.130474,-0.008162
-0.768271,-0.569292,-0.050627,0.707046,-0.721086,-0.001199,0.050109,-0.062458
-1.034667,-0.170423,-0.062293,0.221579,-0.966087,0.071659,0.133949,-0.093002
-0.254098,-1.291242,0.074382,1.070433,-0.106346,0.003526,0.085224,0.178253
0.182231,-1.235523,0.049539,1.086349,0.275897,-0.045221,0.000050,0.279479
0.844421,-0.512773,0.091010,0.546782,0.726081,-0.058656,0.137027,-0.239435
-0.083909,-1.067384,-0.001616,0.939262,-0.080560,-0.084738,-0.077791,-0.005131
-0.087274,-1.172484,0.047926,1.101946,0.079568,-0.060748,0.017994,0.154075
0.494973,-0.833725,-0.026131,0.715107,0.410013,0.006331,-0.055716,-0.112801
-0.955399,-0.707875,0.038291,0.676314,-0.938379,-0.005559,0.093219,0.076693
0.576877,-0.716288,-0.084812,0.716088,0.471733,0.052982,-0.053171,-0.120078
-0.444811,-0.782101,0.005712,0.830834,-0.461717,0.094475,0.087096,-0.141191
0.189178,-1.273045,0.030301,1.204314,0.354767,-0.062078,0.057320,0.263000
1.082403,-0.136091,-0.056495,0.428361,1.000460,-0.088097,0.171756,-0.080100
-0.574274,-0.546539,-0.066884,0.663511,-0.556258,-0.049569,-0.149940,-0.060321
0.102679,-0.859395,-0.091410,0.838697,0.026933,0.023987,-0.165568,0.035095
1.025718,-0.255908,0.002406,0.251118,0.980421,0.069972,0.046782,0.055754
-1.325552,-0.395369,0.086927,0.146211,-1.063182,0.008210,0.224818,0.059642
-0.159493,-0.771657,-0.098896,1.032953,-0.194904,0.007591,0.021270,-0.059452
-0.650647,-1.067802,0.088377,0.876897,-0.568922,-0.010236,-0.039067,0.205589
0.267786,-1.117754,-0.015066,1.046382,0.353078,0.067130,0.066870,0.230299
0.657327,-0.469935,-0.048433,0.407179,0.555472,0.084363,-0.161700,-0.106298
0.077656,-1.035989,-0.014171,1.206628,0.172013,-0.058278,0.124506,0.011675
0.821341,-0.004876,-0.033938,0.043882,1.067088,-0.029075,-0.162992,0.148832
-1.110761,-0.145817,-0.010713,0.183525,-1.233712,-0.035087,0.052069,0.168930
0.026495,-1.036272,0.033886,1.048164,-0.004759,0.007442,0.077730,-0.058077
-0.804520,-0.162518,-0.078204,0.204952,-0.759874,-0.018353,-0.007341,-0.145797
1.298556,-0.369301,-0.023749,0.539945,1.197809,-0.093969,0.272487,0.111513
-0.756313,-0.077954,-0.086205,0.223367,-0.734454,-0.036229,-0.066630,-0.125768
-1.015850,-0.073729,-0.045960,-0.063608,-0.997512,0.036221,0.089822,0.001749
-0.141117,-1.102114,0.083095,1.271567,0.017302,-0.023709,0.173444,0.046790
0.663025,-0.858734,-0.040322,0.765169,0.495210,0.085082,0.032986,-0.020637
0.673702,-0.648983,0.100184,0.482437,0.657245,0.006447,-0.045600,-0.159439
0.171497,-0.752047,-0.087499,0.834604,0.008154,-0.028368,-0.190181,-0.079750
-0.866675,-0.510544,-0.002522,0.466872,-0.870560,0.030000,0.056145,-0.084102
-1.078807,-0.195867,0.061379,0.134064,-0.995602,0.078136,0.094172,-0.150319
0.079891,-0.848680,-0.093710,0.889167,0.095078,0.033442,-0.067096,-0.034044
0.585176,-0.702955,0.041053,0.754471,0.724611,-0.047144,0.018868,0.022882
0.777542,-0.736093,0.035229,0.911363,0.972663,-0.072479,0.154561,0.062775
-1.051412,-0.018230,-0.002580,0.087412,-1.077635,0.088932,0.001059,-0.008306
-0.931274,-0.419884,0.025168,0.335228,-0.879799,0.060604,-0.031230,0.004876
1.010164,-0.408980,0.034338,0.423387,1.072450,-0.060600,0.078238,-0.020282
-0.752847,-0.381549,-0.033187,0.544481,-0.822544,-0.065374,-0.155976,0.012363
0.112865,-0.937087,0.039102,0.883230,0.059118,0.079677,0.045949,-0.079988
-0.267734,-1.129917,0.039265,1.038253,-0.202915,0.031138,0.069359,0.050784
-0.294672,-0.849622,0.070371,0.986758,-0.122332,0.027447,0.108736,-0.189637
-0.618303,-0.624144,-0.023522,0.647866,-0.508703,-0.066772,-0.069023,-0.081271
-0.098023,-0.906390,-0.043315,0.903747,-0.106674,-0.081975,-0.172717,0.067076
-0.907872,-0.011081,-0.019782,0.104107,-0.982055,0.004294,0.000428,-0.092758
-1.026308,-0.453165,0.052312,0.391967,-1.049517,-0.102344,0.009203,0.130282
0.594607,-0.638425,0.011378,0.475738,0.502701,0.070905,-0.108706,-0.169938
0.852980,-0.534857,0.061348,0.590218,1.045102,-0.067290,0.159116,0.040832
-0.102480,-0.882653,-0.008320,0.925100,-0.090043,-0.075224,-0.067432,-0.087281
0.107243,-1.083473,0.078695,1.114856,0.203193,0.029812,0.112168,0.039470
0.315805,-0.845213,-0.062160,0.919729,0.313832,0.010732,-0.068531,0.064490
-0.734114,-0.747275,-0.011513,0.663992,-0.852562,-0.089315,-0.142878,0.152885
-0.014299,-1.205554,0.048663,1.139819,0.175896,-0.043060,0.092491,0.057275
-0.964109,-0.391258,-0.025829,0.215486,-1.015034,0.000981,-0.023221,0.139897
-0.775889,-0.607069,-0.018736,0.591074,-0.779720,0.044338,0.059898,-0.061382
-0.299344,-0.987345,-0.043841,0.803560,-0.412399,0.044940,-0.132627,0.164504
1.101889,-0.224199,-0.080201,0.103541,1.141359,0.063875,-0.047382,0.130715
0.502586,-0.850351,-0.030469,1.073880,0.408020,-0.000197,0.081198,0.020827
0.686640,-0.761545,-0.034860,0.573670,0.838224,0.046907,-0.044660,0.135331
0.655351,-0.500055,0.014375,0.328125,0.754725,0.081587,-0.195332,0.044562
1.132944,-0.287028,-0.040287,0.461514,1.052318,-0.012862,0.205850,0.077500
-0.913757,-0.483803,0.060590,0.333895,-0.844571,-0.052077,-0.080964,0.089701
-0.848182,-0.620414,0.078473,0.457229,-0.911162,0.059671,-0.131555,0.106983
-0.603916,-0.964976,0.042226,0.830186,-0.601866,0.054901,0.014716,0.052223
-0.578389,-0.963719,0.000921,0.849987,-0.687315,-0.085783,-0.104869,0.250717
-1.152855,0.013744,-0.050655,0.052133,-1.155607,-0.037757,0.118049,0.145593
-0.647525,-0.731685,-0.006855,0.940311,-0.553455,0.078221,0.135250,-0.079932
0.793509,0.055421,-0.035463,-0.092875,0.906954,0.076112,-0.171569,-0.020601
-0.648625,-0.588147,0.025820,0.634976,-0.706706,0.050873,-0.117592,-0.092203
-0.900431,-0.974997,0.014368,0.934527,-0.692419,0.023896,0.323630,0.073473
-0.617111,-1.086644,0.089846,1.011008,-0.468399,-0.065693,0.040250,0.144519
-0.695467,-0.118441,-0.003379,0.263201,-0.845516,-0.047468,-0.272474,-0.012817
0.690259,-0.549349,-0.090399,0.761351,0.540372,-0.013945,0.019759,-0.124307
-1.187444,0.038005,-0.065715,-0.072341,-1.024485,-0.020123,0.140106,-0.004257
-0.975473,-0.649876,0.029481,0.393924,-1.148038,0.007344,-0.061390,0.329866
0.581569,-0.812821,-0.035314,0.738245,0.519901,0.078824,0.007568,-0.042436
0.974253,-0.309266,0.086165,0.250257,0.871815,0.005977,0.081195,-0.109774
0.593998,-0.751351,0.069081,0.492164,0.793613,0.061672,-0.188680,0.139554
0.001821,-0.992274,-0.038587,1.007576,-0.062123,0.039614,0.028193,0.029048
-0.618932,-0.810448,0.048698,0.881695,-0.531883,-0.041416,-0.076139,0.041429
1.097678,-0.106330,-0.078805,0.223611,1.365950,-0.100633,-0.016063,0.169111
0.774633,-0.217495,0.082737,0.146679,0.859206,0.052214,-0.159998,-0.036033
-0.770880,-0.450604,-0.089455,0.633306,-0.796370,0.033615,0.067383,-0.103852
0.984791,-0.056316,0.004261,0.054848,1.194316,-0.089072,0.034159,0.049817
0.686270,-0.768680,0.076592,0.588794,0.683615,0.063677,-0.012350,-0.054304
0.756432,-0.921458,-0.073363,0.726228,1.014609,-0.010335,-0.030917,0.283664
-0.106473,-1.085795,0.025357,1.218213,0.089493,-0.033765,0.212663,-0.021352
0.716869,-0.507781,-0.018168,0.354595,0.659412,0.048785,-0.235583,-0.040575
0.920685,-0.600159,-0.000735,0.929064,0.921433,-0.082927,0.328231,0.006154
0.381230,-0.893854,-0.014251,0.754152,0.202860,0.107247,-0.077469,-0.097420
-1.092176,-0.173515,0.067331,0.239649,-0.948606,-0.107235,0.092249,-0.006667
-1.193617,-0.268853,0.031038,0.110547,-1.252135,0.017353,0.076668,0.206961
0.234207,-0.889135,-0.058613,0.864085,0.118906,0.097191,0.062637,-0.072314
1.000789,-0.400189,-0.029314,0.562609,1.018226,-0.069241,0.007991,0.065539
0.599984,-0.892711,0.007838,0.777371,0.782331,-0.122114,-0.055917,0.083387
-0.784536,-0.297456,-0.078923,0.511102,-0.791859,0.016161,-0.008529,-0.145011
-0.734372,-0.951113,0.026687,0.690582,-0.943497,-0.118840,-0.050351,0.290102
0.718674,-0.658323,-0.013074,0.755065,0.602058,0.073487,0.078954,-0.064822
-0.312811,-0.828397,-0.048191,0.926219,-0.258104,-0.089603,-0.066350,-0.068321
0.899079,-0.252727,-0.060856,0.261870,1.156521,-0.023402,-0.058731,0.142273
-0.937376,-0.199875,0.055055,0.105853,-1.035648,-0.027888,-0.023864,-0.020135
-0.138158,-0.918512,-0.049796,0.890772,-0.096430,-0.095431,-0.146118,0.087894
-0.910519,-0.579529,-0.049009,0.729115,-0.853896,-0.014004,0.088170,-0.018809
-0.641376,-1.164372,0.074307,0.949312,-0.413853,-0.023204,0.009443,0.272059
-0.584523,-1.093377,0.071081,0.965724,-0.540958,-0.056098,0.016051,0.175117
-0.482646,-0.588136,-0.035469,0.562942,-0.667838,-0.078248,-0.255506,0.042334
0.720298,-0.078869,0.069250,-0.018883,0.697394,0.039381,-0.124012,-0.197138
0.021130,-0.981063,-0.015781,1.107003,0.115818,0.003906,0.140589,0.025839
0.771176,-0.621800,-0.029399,0.780569,0.735685,-0.002411,0.175041,-0.023795
-1.039370,0.005346,-0.058261,0.177387,-1.006379,0.008829,0.091172,-0.092040
-0.778346,-0.311872,-0.042664,0.220084,-0.925147,0.041690,-0.085044,0.034051
-0.055059,-1.150944,0.004729,0.880176,-0.008863,-0.017355,-0.198644,0.198598
1.014945,-0.132212,0.010855,0.267683,1.068365,-0.049554,0.047801,0.028762
-0.182537,-0.861032,0.071044,0.786974,-0.331317,0.089723,-0.085494,-0.138674
0.081636,-0.882355,-0.065670,1.049424,0.091814,0.057882,0.108596,-0.066389
-0.864749,-0.875590,0.049916,0.660376,-0.838153,-0.059978,0.051016,0.150870
1.046162,-0.266773,-0.092850,0.369078,0.938874,0.052203,0.066136,0.083745
0.401646,-0.799404,-0.052010,0.923532,0.347721,-0.001486,-0.020996,-0.037650
0.852905,-0.549730,0.028822,0.671891,0.839956,-0.044485,0.110707,-0.112863
-0.044601,-1.233724,0.071237,1.239922,0.174282,-0.091451,0.126122,0.074431
0.650376,-0.815832,0.062982,0.734785,0.634203,0.062150,0.105100,-0.058306
-0.910557,-0.400262,-0.054561,0.345107,-0.893179,0.055897,0.151095,-0.091204
0.825481,-0.752311,-0.065273,0.858186,0.756190,-0.052995,0.068184,0.111842
-0.491119,-0.919003,0.015434,0.925822,-0.509667,-0.044849,0.030607,-0.027822
0.617487,-0.839826,-0.055657,0.790406,0.530744,-0.003087,0.023100,-0.042325
-0.922624,-0.531588,0.039100,0.346369,-0.894110,-0.068300,0.005235,0.107596
0.786817,-0.580154,0.081475,0.539069,0.723274,-0.006653,0.013870,-0.118410
0.881050,-0.768689,0.013479,0.837554,0.917711,-0.112805,0.116321,0.046729
0.862081,-0.175906,-0.100965,0.131059,0.835912,0.032096,-0.172568,-0.023529
-0.730591,-0.525290,-0.098548,0.569123,-0.842127,-0.037079,-0.097259,0.070872
-0.149042,-0.933187,0.005552,1.020477,0.004238,-0.086821,-0.023030,0.023758
0.457344,-0.853758,0.096387,0.744679,0.437533,0.016757,0.038390,-0.181069
0.878360,-0.750753,0.044617,0.704874,1.144632,-0.001379,0.078359,0.232470
-0.369656,-0.799487,0.023747,0.861454,-0.395419,0.090201,0.029864,-0.134379
-0.796025,-0.816985,0.077019,0.783849,-0.716982,-0.019238,0.076290,0.067516
-0.893746,-0.497750,-0.050792,0.477763,-0.941174,0.114295,0.032603,0.021464
0.806803,-0.703208,0.016007,0.645896,0.771766,0.016407,0.117062,-0.031465
-0.925729,-0.126728,-0.046804,0.168513,-1.012224,0.037512,0.077255,-0.059148
-0.795923,-0.474477,0.054747,0.473658,-0.705723,-0.082074,-0.072504,-0.106960
0.663007,-0.557124,-0.042383,0.534432,0.520290,0.094957,-0.085487,-0.143065
1.039374,0.011095,-0.094746,0.061857,0.971908,0.040793,-0.085309,0.090063
-0.886863,-0.041596,0.043362,0.163723,-0.813120,-0.088328,-0.080856,-0.110886
-0.332243,-1.459317,0.106340,1.349995,-0.075759,-0.044968,0.289494,0.293493
-0.912768,-0.317146,-0.031775,0.257140,-0.908380,0.097319,0.037989,-0.058890
-0.759223,-0.504854,-0.072352,0.542308,-0.790986,0.014368,-0.052101,-0.045954
0.707685,-0.935666,-0.024064,1.040404,0.889110,-0.053689,0.189190,0.181339
-0.844488,-0.628980,-0.063718,0.588630,-0.923862,-0.018440,0.082016,0.065948
-0.726403,-0.216884,-0.063078,0.294737,-0.854962,0.063838,-0.102271,-0.112220
1.050509,-0.283987,0.086795,0.369971,1.011831,-0.061848,0.126353,-0.102575
-0.021377,-0.918318,-0.035684,0.852374,0.148243,-0.039918,-0.127726,0.040111
0.845529,-0.795335,0.003181,0.817960,0.872818,-0.097344,0.011477,0.085917
-0.705104,-0.210595,-0.112250,0.462448,-0.726889,-0.017837,-0.082796,-0.179211
-0.240123,-1.058870,0.001850,0.798877,-0.310763,-0.032200,-0.115060,0.057613
-1.360656,-0.236815,0.007768,0.041442,-1.158020,0.032142,0.241150,0.147723
-0.716111,-1.036627,0.102558,1.080184,-0.463151,0.015095,0.253608,-0.012772
-0.635668,-0.867137,-0.068408,0.861400,-0.645783,0.021281,0.053853,0.157352
-0.664386,-0.305344,-0.034706,0.392872,-0.776633,0.081445,-0.108687,-0.179423
0.286519,-1.095830,0.075379,0.884590,0.478369,-0.019406,-0.131974,0.229146
-0.807419,-0.198632,-0.087608,0.270182,-1.020089,-0.024892,-0.011909,0.004143
-0.667180,-0.367684,-0.025736,0.538032,-0.748597,-0.069755,-0.161435,-0.008514
0.376357,-0.943072,-0.090031,1.020405,0.324886,-0.039110,-0.047946,0.052312
0.616668,-0.659206,0.073610,0.819645,0.767144,-0.042564,0.120155,-0.065549
-0.417457,-0.990659,0.016079,0.986789,-0.359183,-0.082511,-0.040689,0.077625
0.610780,-0.596332,-0.010074,0.502363,0.514457,0.056449,-0.091989,-0.096871
-0.049929,-0.967892,-0.012670,1.017254,0.019351,0.071443,0.107980,-0.107516
0.867428,-0.297206,0.039466,0.145504,0.813699,0.054726,-0.001789,-0.133039
0.692624,-0.781025,-0.008616,0.622424,0.566387,0.057074,-0.091288,0.009340
-1.018961,-0.444592,0.019204,0.610253,-0.894912,0.091030,0.166065,-0.143046
0.732768,-0.637273,-0.080344,0.610802,0.711681,0.013549,-0.119396,-0.002112
0.654028,-0.460144,-0.015560,0.303742,0.596517,0.055828,-0.221871,-0.132606
0.911262,-0.443061,0.025947,0.616395,0.985724,-0.013146,0.119139,-0.011483
-0.104888,-1.057121,-0.033367,0.963290,-0.178072,-0.019954,-0.012954,0.042875
0.470672,-0.925188,0.050379,0.922323,0.533768,0.052864,0.017157,0.073068
0.048801,-1.216666,-0.043794,1.110242,0.042240,-0.007118,0.082419,0.182813
-0.094289,-0.999836,-0.036699,0.852518,-0.100210,0.015433,-0.052417,0.043189
0.869791,-0.361826,0.067458,0.330730,0.742192,0.095702,0.026691,-0.115943
1.017328,-0.312331,-0.062000,0.470212,1.002430,-0.045200,0.034507,0.021687
-0.913423,-0.779878,0.070451,0.736877,-0.989322,-0.054768,0.050692,0.232371
-1.035487,-0.118158,0.040199,0.084091,-1.234107,0.005779,-0.085293,0.198926
-1.136392,-0.185614,-0.024832,0.155490,-1.075859,0.102160,0.178197,0.017416
-0.878795,-0.218783,-0.075822,0.291913,-0.817330,0.049662,-0.005803,-0.100033
0.678968,-0.909321,0.034507,1.056474,0.630775,0.025357,0.179015,0.083056
0.857335,-0.568282,-0.011294,0.645173,0.868019,-0.114414,0.032449,-0.051081
0.249106,-1.087669,-0.047281,1.252212,0.327213,-0.084633,0.147780,0.159720
0.793738,-0.455613,-0.059924,0.568019,0.746536,-0.009919,0.010842,-0.050888
-0.898353,-0.454158,0.045749,0.432281,-0.798232,-0.070795,-0.039981,0.032444
-0.587040,-0.295860,-0.083151,0.510971,-0.692611,-0.046842,-0.103288,-0.169628
1.067974,-0.268600,0.027883,0.311697,0.783711,0.022646,0.172237,-0.184805
-0.691461,-0.796350,0.033524,0.723921,-0.623858,0.037338,0.103680,0.017060
0.626969,-0.674621,-0.002139,0.544532,0.538125,0.108706,-0.076215,-0.059906
-1.038191,-0.419124,-0.014413,0.365851,-1.268463,-0.035734,0.030137,0.276537
0.812108,-0.082204,-0.026974,0.054770,0.861623,0.068125,-0.206253,0.036324
0.426741,-0.971855,-0.017669,1.001295,0.432270,0.005348,-0.009505,0.131681
-1.046087,-0.334773,0.063705,0.131154,-1.082929,0.086985,-0.079893,0.098232
-0.576694,-0.796823,0.088489,0.734625,-0.534455,-0.010319,-0.082717,-0.015737
0.914417,-0.244030,0.001059,0.161316,1.138726,0.003808,-0.147782,0.175153
-0.560024,-0.896593,0.077840,0.805901,-0.639758,0.059192,-0.044629,0.013915
-0.806508,-0.640609,-0.061784,0.631132,-0.783138,0.045428,0.019782,0.107194
0.801638,-0.334709,-0.079426,0.293760,0.789674,0.033284,-0.147584,-0.082150
0.463230,-0.765217,0.086922,0.774010,0.407645,0.055263,0.030829,-0.201606
0.761560,-0.638521,0.025569,0.859413,0.798113,-0.063881,0.218759,-0.083221
1.052061,-0.357960,0.021729,0.300332,0.879266,0.100897,0.074863,0.012302
-0.455098,-0.954245,-0.021365,0.845581,-0.362204,-0.125769,-0.109083,0.086741
0.550929,-0.772266,0.034133,0.657871,0.494890,0.031456,-0.073130,-0.076714
0.769303,-0.703651,0.071448,0.626093,0.700679,0.047115,-0.014840,-0.051670
-0.564521,-0.876644,-0.002245,0.815117,-0.526260,-0.069303,-0.066016,0.089486
-0.846743,-0.370349,-0.094141,0.462083,-0.883419,-0.032867,0.042260,-0.023092
0.881321,-0.640338,0.060175,0.694518,0.884282,0.029365,0.128081,0.061088
0.162203,-1.047842,0.068369,1.064160,0.299372,0.033821,0.050261,0.096742
0.862127,-0.780537,0.001499,0.699066,1.021769,-0.048522,0.049272,0.138523
0.902324,-0.396877,0.093203,0.418733,0.782966,0.010831,0.159633,-0.224496
0.639937,-0.794704,-0.099849,0.771718,0.548032,0.001098,-0.104147,0.028570
-0.041882,-1.018058,0.004708,1.201406,0.095554,-0.024585,0.206774,-0.014919
0.901757,-0.132262,-0.037455,0.086172,1.103958,0.041089,-0.083092,0.123078
1.151175,-0.348151,-0.104713,0.409420,0.991525,0.007489,0.084390,0.026776
-0.776500,-0.368272,0.067714,0.356202,-0.827615,-0.093849,-0.237259,0.037480
-0.174537,-1.020442,0.095495,1.115236,0.028279,0.039393,0.245267,-0.090771
0.033111,-1.117127,0.058681,1.209671,0.165220,-0.106302,0.034197,0.061832
0.789764,-0.484836,0.019870,0.436800,0.626850,0.059166,-0.106443,-0.100548
0.497102,-0.827405,-0.050257,0.797950,0.548716,-0.051918,-0.053749,-0.000654
0.518711,-0.612038,-0.004248,0.531556,0.370763,0.043358,-0.191028,-0.183987
-1.027131,-0.787215,0.041090,0.853788,-0.883170,0.100370,0.349259,0.021026
-0.259557,-1.066564,-0.042282,0.938856,-0.286240,-0.039397,-0.082520,0.203877
-0.345931,-1.063315,0.071010,1.003002,-0.385020,0.033705,0.027519,0.079186
-0.577103,-0.815457,0.037033,0.661348,-0.729227,-0.107703,-0.269572,0.251412
0.035883,-1.292878,0.047626,1.308576,0.329309,-0.053933,0.329448,0.165112
-0.879036,-0.130095,-0.037330,0.227641,-0.774161,-0.041160,-0.076608,-0.116658
-0.759472,-0.830952,0.067360,0.639077,-0.881776,-0.018337,0.002981,0.086683
-0.667813,-0.656057,0.046585,0.763334,-0.464715,-0.089112,-0.017755,-0.102372
-0.111531,-1.068393,-0.000897,1.101649,-0.115573,-0.098163,0.003340,0.031468
0.509741,-0.736794,0.113718,0.792186,0.450988,-0.009635,0.103255,-0.218783
-0.438427,-0.632543,-0.044244,0.745983,-0.568649,-0.097302,-0.156171,-0.053621
0.141258,-0.762707,-0.088321,0.724000,-0.102571,0.057453,-0.225255,-0.116205
0.643430,-0.935566,0.030620,1.055414,0.772659,-0.048653,0.305193,0.062052
0.561004,-0.857835,-0.015820,0.889784,0.545143,-0.051157,-0.059028,0.098223
-1.314634,-0.109687,-0.000338,-0.033794,-1.274230,0.028132,0.207563,0.168280
0.440661,-0.727534,-0.045277,0.640598,0.309387,0.088062,-0.104342,-0.161572
